Transcript stable ID	Gene stable ID version	Transcript stable ID version
ENSMPUT00000026569	ENSMPUG00000026228.1	ENSMPUT00000026569.1
ENSMPUT00000031170	ENSMPUG00000031229.1	ENSMPUT00000031170.1
ENSMPUT00000025901	ENSMPUG00000027834.1	ENSMPUT00000025901.1
ENSMPUT00000024738	ENSMPUG00000029251.1	ENSMPUT00000024738.1
ENSMPUT00000029262	ENSMPUG00000027189.1	ENSMPUT00000029262.1
ENSMPUT00000024996	ENSMPUG00000031675.1	ENSMPUT00000024996.1
ENSMPUT00000029403	ENSMPUG00000030626.1	ENSMPUT00000029403.1
ENSMPUT00000031989	ENSMPUG00000024966.1	ENSMPUT00000031989.1
ENSMPUT00000030258	ENSMPUG00000024966.1	ENSMPUT00000030258.1
ENSMPUT00000025644	ENSMPUG00000024966.1	ENSMPUT00000025644.1
ENSMPUT00000024779	ENSMPUG00000028276.1	ENSMPUT00000024779.1
ENSMPUT00000029508	ENSMPUG00000031766.1	ENSMPUT00000029508.1
ENSMPUT00000032082	ENSMPUG00000024441.1	ENSMPUT00000032082.1
ENSMPUT00000024022	ENSMPUG00000031128.1	ENSMPUT00000024022.1
ENSMPUT00000029603	ENSMPUG00000028325.1	ENSMPUT00000029603.1
ENSMPUT00000031926	ENSMPUG00000026290.1	ENSMPUT00000031926.1
ENSMPUT00000031097	ENSMPUG00000025192.1	ENSMPUT00000031097.1
ENSMPUT00000032568	ENSMPUG00000025957.1	ENSMPUT00000032568.1
ENSMPUT00000025370	ENSMPUG00000024905.1	ENSMPUT00000025370.1
ENSMPUT00000027245	ENSMPUG00000025769.1	ENSMPUT00000027245.1
ENSMPUT00000026948	ENSMPUG00000028576.1	ENSMPUT00000026948.1
ENSMPUT00000027567	ENSMPUG00000027363.1	ENSMPUT00000027567.1
ENSMPUT00000032125	ENSMPUG00000026303.1	ENSMPUT00000032125.1
ENSMPUT00000027134	ENSMPUG00000030779.1	ENSMPUT00000027134.1
ENSMPUT00000029250	ENSMPUG00000025389.1	ENSMPUT00000029250.1
ENSMPUT00000027790	ENSMPUG00000029210.1	ENSMPUT00000027790.1
ENSMPUT00000025137	ENSMPUG00000030804.1	ENSMPUT00000025137.1
ENSMPUT00000031558	ENSMPUG00000025428.1	ENSMPUT00000031558.1
ENSMPUT00000031401	ENSMPUG00000028306.1	ENSMPUT00000031401.1
ENSMPUT00000028615	ENSMPUG00000025006.1	ENSMPUT00000028615.1
ENSMPUT00000033156	ENSMPUG00000032080.1	ENSMPUT00000033156.1
ENSMPUT00000024710	ENSMPUG00000026620.1	ENSMPUT00000024710.1
ENSMPUT00000026746	ENSMPUG00000031817.1	ENSMPUT00000026746.1
ENSMPUT00000031207	ENSMPUG00000026856.1	ENSMPUT00000031207.1
ENSMPUT00000033368	ENSMPUG00000023990.1	ENSMPUT00000033368.1
ENSMPUT00000024774	ENSMPUG00000023990.1	ENSMPUT00000024774.1
ENSMPUT00000029223	ENSMPUG00000029365.1	ENSMPUT00000029223.1
ENSMPUT00000026491	ENSMPUG00000029365.1	ENSMPUT00000026491.1
ENSMPUT00000030618	ENSMPUG00000029859.1	ENSMPUT00000030618.1
ENSMPUT00000030774	ENSMPUG00000026447.1	ENSMPUT00000030774.1
ENSMPUT00000025046	ENSMPUG00000023835.1	ENSMPUT00000025046.1
ENSMPUT00000027668	ENSMPUG00000028924.1	ENSMPUT00000027668.1
ENSMPUT00000024377	ENSMPUG00000028924.1	ENSMPUT00000024377.1
ENSMPUT00000025307	ENSMPUG00000028924.1	ENSMPUT00000025307.1
ENSMPUT00000031605	ENSMPUG00000025555.1	ENSMPUT00000031605.1
ENSMPUT00000029429	ENSMPUG00000026281.1	ENSMPUT00000029429.1
ENSMPUT00000033360	ENSMPUG00000027293.1	ENSMPUT00000033360.1
ENSMPUT00000033522	ENSMPUG00000027733.1	ENSMPUT00000033522.1
ENSMPUT00000029331	ENSMPUG00000027733.1	ENSMPUT00000029331.1
ENSMPUT00000026788	ENSMPUG00000027733.1	ENSMPUT00000026788.1
ENSMPUT00000027665	ENSMPUG00000024410.1	ENSMPUT00000027665.1
ENSMPUT00000032117	ENSMPUG00000029230.1	ENSMPUT00000032117.1
ENSMPUT00000025804	ENSMPUG00000029095.1	ENSMPUT00000025804.1
ENSMPUT00000024923	ENSMPUG00000029095.1	ENSMPUT00000024923.1
ENSMPUT00000028171	ENSMPUG00000025314.1	ENSMPUT00000028171.1
ENSMPUT00000025755	ENSMPUG00000031320.1	ENSMPUT00000025755.1
ENSMPUT00000031459	ENSMPUG00000031320.1	ENSMPUT00000031459.1
ENSMPUT00000028882	ENSMPUG00000025346.1	ENSMPUT00000028882.1
ENSMPUT00000030437	ENSMPUG00000027744.1	ENSMPUT00000030437.1
ENSMPUT00000030011	ENSMPUG00000030080.1	ENSMPUT00000030011.1
ENSMPUT00000026163	ENSMPUG00000031993.1	ENSMPUT00000026163.1
ENSMPUT00000028699	ENSMPUG00000028059.1	ENSMPUT00000028699.1
ENSMPUT00000026677	ENSMPUG00000026354.1	ENSMPUT00000026677.1
ENSMPUT00000031137	ENSMPUG00000026597.1	ENSMPUT00000031137.1
ENSMPUT00000027259	ENSMPUG00000026597.1	ENSMPUT00000027259.1
ENSMPUT00000029221	ENSMPUG00000028509.1	ENSMPUT00000029221.1
ENSMPUT00000032548	ENSMPUG00000025706.1	ENSMPUT00000032548.1
ENSMPUT00000032158	ENSMPUG00000029355.1	ENSMPUT00000032158.1
ENSMPUT00000033083	ENSMPUG00000028623.1	ENSMPUT00000033083.1
ENSMPUT00000029085	ENSMPUG00000025853.1	ENSMPUT00000029085.1
ENSMPUT00000025390	ENSMPUG00000025134.1	ENSMPUT00000025390.1
ENSMPUT00000029852	ENSMPUG00000026147.1	ENSMPUT00000029852.1
ENSMPUT00000028323	ENSMPUG00000025411.1	ENSMPUT00000028323.1
ENSMPUT00000027458	ENSMPUG00000030854.1	ENSMPUT00000027458.1
ENSMPUT00000025911	ENSMPUG00000025976.1	ENSMPUT00000025911.1
ENSMPUT00000027645	ENSMPUG00000026726.1	ENSMPUT00000027645.1
ENSMPUT00000024935	ENSMPUG00000030098.1	ENSMPUT00000024935.1
ENSMPUT00000028179	ENSMPUG00000027322.1	ENSMPUT00000028179.1
ENSMPUT00000032510	ENSMPUG00000025433.1	ENSMPUT00000032510.1
ENSMPUT00000026816	ENSMPUG00000025433.1	ENSMPUT00000026816.1
ENSMPUT00000031841	ENSMPUG00000025808.1	ENSMPUT00000031841.1
ENSMPUT00000027385	ENSMPUG00000029134.1	ENSMPUT00000027385.1
ENSMPUT00000032057	ENSMPUG00000028895.1	ENSMPUT00000032057.1
ENSMPUT00000029988	ENSMPUG00000031162.1	ENSMPUT00000029988.1
ENSMPUT00000025354	ENSMPUG00000028944.1	ENSMPUT00000025354.1
ENSMPUT00000030481	ENSMPUG00000028944.1	ENSMPUT00000030481.1
ENSMPUT00000031017	ENSMPUG00000031846.1	ENSMPUT00000031017.1
ENSMPUT00000032482	ENSMPUG00000024998.1	ENSMPUT00000032482.1
ENSMPUT00000031972	ENSMPUG00000024998.1	ENSMPUT00000031972.1
ENSMPUT00000029919	ENSMPUG00000024998.1	ENSMPUT00000029919.1
ENSMPUT00000027088	ENSMPUG00000031346.1	ENSMPUT00000027088.1
ENSMPUT00000027724	ENSMPUG00000026487.1	ENSMPUT00000027724.1
ENSMPUT00000025219	ENSMPUG00000029864.1	ENSMPUT00000025219.1
ENSMPUT00000028009	ENSMPUG00000030034.1	ENSMPUT00000028009.1
ENSMPUT00000029703	ENSMPUG00000030834.1	ENSMPUT00000029703.1
ENSMPUT00000026410	ENSMPUG00000026898.1	ENSMPUT00000026410.1
ENSMPUT00000028104	ENSMPUG00000024127.1	ENSMPUT00000028104.1
ENSMPUT00000027253	ENSMPUG00000028864.1	ENSMPUT00000027253.1
ENSMPUT00000032900	ENSMPUG00000030221.1	ENSMPUT00000032900.1
ENSMPUT00000028332	ENSMPUG00000030221.1	ENSMPUT00000028332.1
ENSMPUT00000033470	ENSMPUG00000027137.1	ENSMPUT00000033470.1
ENSMPUT00000026441	ENSMPUG00000027137.1	ENSMPUT00000026441.1
ENSMPUT00000026379	ENSMPUG00000028474.1	ENSMPUT00000026379.1
ENSMPUT00000032747	ENSMPUG00000027096.1	ENSMPUT00000032747.1
ENSMPUT00000033035	ENSMPUG00000026682.1	ENSMPUT00000033035.1
ENSMPUT00000030253	ENSMPUG00000029388.1	ENSMPUT00000030253.1
ENSMPUT00000030801	ENSMPUG00000028667.1	ENSMPUT00000030801.1
ENSMPUT00000026258	ENSMPUG00000024726.1	ENSMPUT00000026258.1
ENSMPUT00000031062	ENSMPUG00000030158.1	ENSMPUT00000031062.1
ENSMPUT00000026541	ENSMPUG00000027330.1	ENSMPUT00000026541.1
ENSMPUT00000026733	ENSMPUG00000027471.1	ENSMPUT00000026733.1
ENSMPUT00000024702	ENSMPUG00000027471.1	ENSMPUT00000024702.1
ENSMPUT00000029702	ENSMPUG00000029701.1	ENSMPUT00000029702.1
ENSMPUT00000030018	ENSMPUG00000027009.1	ENSMPUT00000030018.1
ENSMPUT00000033053	ENSMPUG00000024252.1	ENSMPUT00000033053.1
ENSMPUT00000033596	ENSMPUG00000029629.1	ENSMPUT00000033596.1
ENSMPUT00000026621	ENSMPUG00000027993.1	ENSMPUT00000026621.1
ENSMPUT00000024445	ENSMPUG00000029050.1	ENSMPUT00000024445.1
ENSMPUT00000027884	ENSMPUG00000031302.1	ENSMPUT00000027884.1
ENSMPUT00000033174	ENSMPUG00000028456.1	ENSMPUT00000033174.1
ENSMPUT00000029776	ENSMPUG00000024776.1	ENSMPUT00000029776.1
ENSMPUT00000032880	ENSMPUG00000028396.1	ENSMPUT00000032880.1
ENSMPUT00000031402	ENSMPUG00000026931.1	ENSMPUT00000031402.1
ENSMPUT00000025625	ENSMPUG00000025048.1	ENSMPUT00000025625.1
ENSMPUT00000028426	ENSMPUG00000029321.1	ENSMPUT00000028426.1
ENSMPUT00000030939	ENSMPUG00000027664.1	ENSMPUT00000030939.1
ENSMPUT00000030015	ENSMPUG00000031028.1	ENSMPUT00000030015.1
ENSMPUT00000024304	ENSMPUG00000026186.1	ENSMPUT00000024304.1
ENSMPUT00000033205	ENSMPUG00000029568.1	ENSMPUT00000033205.1
ENSMPUT00000024477	ENSMPUG00000026594.1	ENSMPUT00000024477.1
ENSMPUT00000026773	ENSMPUG00000031559.1	ENSMPUT00000026773.1
ENSMPUT00000023977	ENSMPUG00000029096.1	ENSMPUT00000023977.1
ENSMPUT00000026294	ENSMPUG00000024370.1	ENSMPUT00000026294.1
ENSMPUT00000029657	ENSMPUG00000031616.1	ENSMPUT00000029657.1
ENSMPUT00000032985	ENSMPUG00000029190.1	ENSMPUT00000032985.1
ENSMPUT00000025340	ENSMPUG00000027870.1	ENSMPUT00000025340.1
ENSMPUT00000031106	ENSMPUG00000029637.1	ENSMPUT00000031106.1
ENSMPUT00000025567	ENSMPUG00000024040.1	ENSMPUT00000025567.1
ENSMPUT00000028653	ENSMPUG00000025726.1	ENSMPUT00000028653.1
ENSMPUT00000033269	ENSMPUG00000031692.1	ENSMPUT00000033269.1
ENSMPUT00000024480	ENSMPUG00000031350.1	ENSMPUT00000024480.1
ENSMPUT00000027571	ENSMPUG00000028219.1	ENSMPUT00000027571.1
ENSMPUT00000026117	ENSMPUG00000030215.1	ENSMPUT00000026117.1
ENSMPUT00000030646	ENSMPUG00000024237.1	ENSMPUT00000030646.1
ENSMPUT00000026759	ENSMPUG00000029576.1	ENSMPUT00000026759.1
ENSMPUT00000030395	ENSMPUG00000030371.1	ENSMPUT00000030395.1
ENSMPUT00000025331	ENSMPUG00000030371.1	ENSMPUT00000025331.1
ENSMPUT00000028664	ENSMPUG00000025412.1	ENSMPUT00000028664.1
ENSMPUT00000031567	ENSMPUG00000031906.1	ENSMPUT00000031567.1
ENSMPUT00000025497	ENSMPUG00000026888.1	ENSMPUT00000025497.1
ENSMPUT00000031265	ENSMPUG00000025317.1	ENSMPUT00000031265.1
ENSMPUT00000028550	ENSMPUG00000028629.1	ENSMPUT00000028550.1
ENSMPUT00000031923	ENSMPUG00000032087.1	ENSMPUT00000031923.1
ENSMPUT00000029209	ENSMPUG00000027174.1	ENSMPUT00000029209.1
ENSMPUT00000025352	ENSMPUG00000028297.1	ENSMPUT00000025352.1
ENSMPUT00000027494	ENSMPUG00000028536.1	ENSMPUT00000027494.1
ENSMPUT00000029391	ENSMPUG00000028536.1	ENSMPUT00000029391.1
ENSMPUT00000024726	ENSMPUG00000026834.1	ENSMPUT00000024726.1
ENSMPUT00000031562	ENSMPUG00000026997.1	ENSMPUT00000031562.1
ENSMPUT00000033226	ENSMPUG00000025094.1	ENSMPUT00000033226.1
ENSMPUT00000032210	ENSMPUG00000025094.1	ENSMPUT00000032210.1
ENSMPUT00000032496	ENSMPUG00000029981.1	ENSMPUT00000032496.1
ENSMPUT00000024372	ENSMPUG00000029981.1	ENSMPUT00000024372.1
ENSMPUT00000029435	ENSMPUG00000027714.1	ENSMPUT00000029435.1
ENSMPUT00000033351	ENSMPUG00000023876.1	ENSMPUT00000033351.1
ENSMPUT00000025531	ENSMPUG00000023876.1	ENSMPUT00000025531.1
ENSMPUT00000028182	ENSMPUG00000023876.1	ENSMPUT00000028182.1
ENSMPUT00000031063	ENSMPUG00000025978.1	ENSMPUT00000031063.1
ENSMPUT00000028644	ENSMPUG00000027268.1	ENSMPUT00000028644.1
ENSMPUT00000032725	ENSMPUG00000029391.1	ENSMPUT00000032725.1
ENSMPUT00000030559	ENSMPUG00000024980.1	ENSMPUT00000030559.1
ENSMPUT00000027290	ENSMPUG00000027435.1	ENSMPUT00000027290.1
ENSMPUT00000033592	ENSMPUG00000027435.1	ENSMPUT00000033592.1
ENSMPUT00000032975	ENSMPUG00000031295.1	ENSMPUT00000032975.1
ENSMPUT00000028445	ENSMPUG00000025964.1	ENSMPUT00000028445.1
ENSMPUT00000032237	ENSMPUG00000025964.1	ENSMPUT00000032237.1
ENSMPUT00000025313	ENSMPUG00000029823.1	ENSMPUT00000025313.1
ENSMPUT00000024608	ENSMPUG00000026765.1	ENSMPUT00000024608.1
ENSMPUT00000029756	ENSMPUG00000031169.1	ENSMPUT00000029756.1
ENSMPUT00000033048	ENSMPUG00000029402.1	ENSMPUT00000033048.1
ENSMPUT00000030397	ENSMPUG00000029232.1	ENSMPUT00000030397.1
ENSMPUT00000033400	ENSMPUG00000029232.1	ENSMPUT00000033400.1
ENSMPUT00000031808	ENSMPUG00000030836.1	ENSMPUT00000031808.1
ENSMPUT00000028431	ENSMPUG00000024835.1	ENSMPUT00000028431.1
ENSMPUT00000029300	ENSMPUG00000024977.1	ENSMPUT00000029300.1
ENSMPUT00000030964	ENSMPUG00000031482.1	ENSMPUT00000030964.1
ENSMPUT00000025941	ENSMPUG00000024136.1	ENSMPUT00000025941.1
ENSMPUT00000030263	ENSMPUG00000028644.1	ENSMPUT00000030263.1
ENSMPUT00000023999	ENSMPUG00000029715.1	ENSMPUT00000023999.1
ENSMPUT00000027250	ENSMPUG00000031018.1	ENSMPUT00000027250.1
ENSMPUT00000031143	ENSMPUG00000027309.1	ENSMPUT00000031143.1
ENSMPUT00000026546	ENSMPUG00000024739.1	ENSMPUT00000026546.1
ENSMPUT00000030688	ENSMPUG00000025315.1	ENSMPUT00000030688.1
ENSMPUT00000024969	ENSMPUG00000024350.1	ENSMPUT00000024969.1
ENSMPUT00000025236	ENSMPUG00000029759.1	ENSMPUT00000025236.1
ENSMPUT00000031513	ENSMPUG00000031071.1	ENSMPUT00000031513.1
ENSMPUT00000027113	ENSMPUG00000031071.1	ENSMPUT00000027113.1
ENSMPUT00000030435	ENSMPUG00000026215.1	ENSMPUT00000030435.1
ENSMPUT00000026557	ENSMPUG00000026215.1	ENSMPUT00000026557.1
ENSMPUT00000032133	ENSMPUG00000029585.1	ENSMPUT00000032133.1
ENSMPUT00000024757	ENSMPUG00000026758.1	ENSMPUT00000024757.1
ENSMPUT00000029068	ENSMPUG00000026758.1	ENSMPUT00000029068.1
ENSMPUT00000025214	ENSMPUG00000026758.1	ENSMPUT00000025214.1
ENSMPUT00000030846	ENSMPUG00000024044.1	ENSMPUT00000030846.1
ENSMPUT00000032358	ENSMPUG00000024044.1	ENSMPUT00000032358.1
ENSMPUT00000027768	ENSMPUG00000028748.1	ENSMPUT00000027768.1
ENSMPUT00000032293	ENSMPUG00000025431.1	ENSMPUT00000032293.1
ENSMPUT00000026217	ENSMPUG00000030402.1	ENSMPUT00000026217.1
ENSMPUT00000026887	ENSMPUG00000024866.1	ENSMPUT00000026887.1
ENSMPUT00000024771	ENSMPUG00000030685.1	ENSMPUT00000024771.1
ENSMPUT00000029371	ENSMPUG00000025092.1	ENSMPUT00000029371.1
ENSMPUT00000029928	ENSMPUG00000025092.1	ENSMPUT00000029928.1
ENSMPUT00000025250	ENSMPUG00000023853.1	ENSMPUT00000025250.1
ENSMPUT00000029181	ENSMPUG00000028757.1	ENSMPUT00000029181.1
ENSMPUT00000033209	ENSMPUG00000025432.1	ENSMPUT00000033209.1
ENSMPUT00000024476	ENSMPUG00000027997.1	ENSMPUT00000024476.1
ENSMPUT00000032156	ENSMPUG00000029076.1	ENSMPUT00000032156.1
ENSMPUT00000027283	ENSMPUG00000031686.1	ENSMPUT00000027283.1
ENSMPUT00000032224	ENSMPUG00000031268.1	ENSMPUT00000032224.1
ENSMPUT00000025225	ENSMPUG00000029694.1	ENSMPUT00000025225.1
ENSMPUT00000031549	ENSMPUG00000029694.1	ENSMPUT00000031549.1
ENSMPUT00000028539	ENSMPUG00000029694.1	ENSMPUT00000028539.1
ENSMPUT00000030078	ENSMPUG00000029802.1	ENSMPUT00000030078.1
ENSMPUT00000031393	ENSMPUG00000023850.1	ENSMPUT00000031393.1
ENSMPUT00000028100	ENSMPUG00000025426.1	ENSMPUT00000028100.1
ENSMPUT00000030194	ENSMPUG00000030814.1	ENSMPUT00000030194.1
ENSMPUT00000030376	ENSMPUG00000028323.1	ENSMPUT00000030376.1
ENSMPUT00000025189	ENSMPUG00000028568.1	ENSMPUT00000025189.1
ENSMPUT00000027483	ENSMPUG00000032007.1	ENSMPUT00000027483.1
ENSMPUT00000024680	ENSMPUG00000032007.1	ENSMPUT00000024680.1
ENSMPUT00000030127	ENSMPUG00000029177.1	ENSMPUT00000030127.1
ENSMPUT00000026254	ENSMPUG00000029177.1	ENSMPUT00000026254.1
ENSMPUT00000025766	ENSMPUG00000027169.1	ENSMPUT00000025766.1
ENSMPUT00000024586	ENSMPUG00000031573.1	ENSMPUT00000024586.1
ENSMPUT00000030308	ENSMPUG00000025523.1	ENSMPUT00000030308.1
ENSMPUT00000024154	ENSMPUG00000029401.1	ENSMPUT00000024154.1
ENSMPUT00000028654	ENSMPUG00000029041.1	ENSMPUT00000028654.1
ENSMPUT00000030667	ENSMPUG00000031889.1	ENSMPUT00000030667.1
ENSMPUT00000025577	ENSMPUG00000028479.1	ENSMPUT00000025577.1
ENSMPUT00000031290	ENSMPUG00000025110.1	ENSMPUT00000031290.1
ENSMPUT00000028569	ENSMPUG00000031108.1	ENSMPUT00000028569.1
ENSMPUT00000033074	ENSMPUG00000027737.1	ENSMPUT00000033074.1
ENSMPUT00000030310	ENSMPUG00000027557.1	ENSMPUT00000030310.1
ENSMPUT00000028760	ENSMPUG00000024224.1	ENSMPUT00000028760.1
ENSMPUT00000030724	ENSMPUG00000026059.1	ENSMPUT00000030724.1
ENSMPUT00000030030	ENSMPUG00000030932.1	ENSMPUT00000030030.1
ENSMPUT00000027174	ENSMPUG00000028073.1	ENSMPUT00000027174.1
ENSMPUT00000027450	ENSMPUG00000026753.1	ENSMPUT00000027450.1
ENSMPUT00000030113	ENSMPUG00000029449.1	ENSMPUT00000030113.1
ENSMPUT00000028137	ENSMPUG00000030244.1	ENSMPUT00000028137.1
ENSMPUT00000033271	ENSMPUG00000025618.1	ENSMPUT00000033271.1
ENSMPUT00000032174	ENSMPUG00000030489.1	ENSMPUT00000032174.1
ENSMPUT00000027651	ENSMPUG00000028205.1	ENSMPUT00000027651.1
ENSMPUT00000027202	ENSMPUG00000025895.1	ENSMPUT00000027202.1
ENSMPUT00000031081	ENSMPUG00000025895.1	ENSMPUT00000031081.1
ENSMPUT00000024990	ENSMPUG00000030876.1	ENSMPUT00000024990.1
ENSMPUT00000032429	ENSMPUG00000026473.1	ENSMPUT00000032429.1
ENSMPUT00000031934	ENSMPUG00000026473.1	ENSMPUT00000031934.1
ENSMPUT00000025152	ENSMPUG00000028331.1	ENSMPUT00000025152.1
ENSMPUT00000027820	ENSMPUG00000028331.1	ENSMPUT00000027820.1
ENSMPUT00000032751	ENSMPUG00000031144.1	ENSMPUT00000032751.1
ENSMPUT00000030560	ENSMPUG00000027000.1	ENSMPUT00000030560.1
ENSMPUT00000028574	ENSMPUG00000025440.1	ENSMPUT00000028574.1
ENSMPUT00000032354	ENSMPUG00000031800.1	ENSMPUT00000032354.1
ENSMPUT00000030381	ENSMPUG00000031800.1	ENSMPUT00000030381.1
ENSMPUT00000032772	ENSMPUG00000024249.1	ENSMPUT00000032772.1
ENSMPUT00000030660	ENSMPUG00000029620.1	ENSMPUT00000030660.1
ENSMPUT00000025150	ENSMPUG00000025218.1	ENSMPUT00000025150.1
ENSMPUT00000030207	ENSMPUG00000024850.1	ENSMPUT00000030207.1
ENSMPUT00000027015	ENSMPUG00000027845.1	ENSMPUT00000027015.1
ENSMPUT00000030872	ENSMPUG00000026425.1	ENSMPUT00000030872.1
ENSMPUT00000027669	ENSMPUG00000026114.1	ENSMPUT00000027669.1
ENSMPUT00000024436	ENSMPUG00000028238.1	ENSMPUT00000024436.1
ENSMPUT00000031883	ENSMPUG00000023983.1	ENSMPUT00000031883.1
ENSMPUT00000029873	ENSMPUG00000024963.1	ENSMPUT00000029873.1
ENSMPUT00000030543	ENSMPUG00000024963.1	ENSMPUT00000030543.1
ENSMPUT00000032014	ENSMPUG00000024963.1	ENSMPUT00000032014.1
ENSMPUT00000028690	ENSMPUG00000029932.1	ENSMPUT00000028690.1
ENSMPUT00000028962	ENSMPUG00000025549.1	ENSMPUT00000028962.1
ENSMPUT00000032895	ENSMPUG00000030504.1	ENSMPUT00000032895.1
ENSMPUT00000027144	ENSMPUG00000025017.1	ENSMPUT00000027144.1
ENSMPUT00000029804	ENSMPUG00000025017.1	ENSMPUT00000029804.1
ENSMPUT00000024064	ENSMPUG00000030480.1	ENSMPUT00000024064.1
ENSMPUT00000029080	ENSMPUG00000026520.1	ENSMPUT00000029080.1
ENSMPUT00000025149	ENSMPUG00000025762.1	ENSMPUT00000025149.1
ENSMPUT00000026997	ENSMPUG00000026329.1	ENSMPUT00000026997.1
ENSMPUT00000025123	ENSMPUG00000031779.1	ENSMPUT00000025123.1
ENSMPUT00000029014	ENSMPUG00000026747.1	ENSMPUT00000029014.1
ENSMPUT00000024497	ENSMPUG00000028250.1	ENSMPUT00000024497.1
ENSMPUT00000024992	ENSMPUG00000031343.1	ENSMPUT00000024992.1
ENSMPUT00000028905	ENSMPUG00000024366.1	ENSMPUT00000028905.1
ENSMPUT00000030375	ENSMPUG00000028930.1	ENSMPUT00000030375.1
ENSMPUT00000027050	ENSMPUG00000025045.1	ENSMPUT00000027050.1
ENSMPUT00000029752	ENSMPUG00000029642.1	ENSMPUT00000029752.1
ENSMPUT00000031202	ENSMPUG00000024725.1	ENSMPUT00000031202.1
ENSMPUT00000032187	ENSMPUG00000024921.1	ENSMPUT00000032187.1
ENSMPUT00000031681	ENSMPUG00000031935.1	ENSMPUT00000031681.1
ENSMPUT00000031546	ENSMPUG00000030189.1	ENSMPUT00000031546.1
ENSMPUT00000024059	ENSMPUG00000030872.1	ENSMPUT00000024059.1
ENSMPUT00000029689	ENSMPUG00000026633.1	ENSMPUT00000029689.1
ENSMPUT00000030570	ENSMPUG00000029421.1	ENSMPUT00000030570.1
ENSMPUT00000030458	ENSMPUG00000024862.1	ENSMPUT00000030458.1
ENSMPUT00000027817	ENSMPUG00000030850.1	ENSMPUT00000027817.1
ENSMPUT00000033524	ENSMPUG00000025423.1	ENSMPUT00000033524.1
ENSMPUT00000029598	ENSMPUG00000024164.1	ENSMPUT00000029598.1
ENSMPUT00000033433	ENSMPUG00000028698.1	ENSMPUT00000033433.1
ENSMPUT00000030061	ENSMPUG00000031620.1	ENSMPUT00000030061.1
ENSMPUT00000025574	ENSMPUG00000027087.1	ENSMPUT00000025574.1
ENSMPUT00000031918	ENSMPUG00000032109.1	ENSMPUT00000031918.1
ENSMPUT00000028484	ENSMPUG00000026778.1	ENSMPUT00000028484.1
ENSMPUT00000032403	ENSMPUG00000029634.1	ENSMPUT00000032403.1
ENSMPUT00000032557	ENSMPUG00000029290.1	ENSMPUT00000032557.1
ENSMPUT00000028111	ENSMPUG00000024834.1	ENSMPUT00000028111.1
ENSMPUT00000025869	ENSMPUG00000025868.1	ENSMPUT00000025869.1
ENSMPUT00000033498	ENSMPUG00000027594.1	ENSMPUT00000033498.1
ENSMPUT00000029411	ENSMPUG00000027484.1	ENSMPUT00000029411.1
ENSMPUT00000029357	ENSMPUG00000030269.1	ENSMPUT00000029357.1
ENSMPUT00000026431	ENSMPUG00000024860.1	ENSMPUT00000026431.1
ENSMPUT00000030949	ENSMPUG00000027865.1	ENSMPUT00000030949.1
ENSMPUT00000033194	ENSMPUG00000024563.1	ENSMPUT00000033194.1
ENSMPUT00000027670	ENSMPUG00000027295.1	ENSMPUT00000027670.1
ENSMPUT00000028989	ENSMPUG00000030185.1	ENSMPUT00000028989.1
ENSMPUT00000025058	ENSMPUG00000030705.1	ENSMPUT00000025058.1
ENSMPUT00000030552	ENSMPUG00000028406.1	ENSMPUT00000030552.1
ENSMPUT00000031433	ENSMPUG00000025990.1	ENSMPUT00000031433.1
ENSMPUT00000031350	ENSMPUG00000024820.1	ENSMPUT00000031350.1
ENSMPUT00000026091	ENSMPUG00000029101.1	ENSMPUT00000026091.1
ENSMPUT00000030102	ENSMPUG00000026731.1	ENSMPUT00000030102.1
ENSMPUT00000032633	ENSMPUG00000027469.1	ENSMPUT00000032633.1
ENSMPUT00000024647	ENSMPUG00000027469.1	ENSMPUT00000024647.1
ENSMPUT00000032204	ENSMPUG00000029516.1	ENSMPUT00000032204.1
ENSMPUT00000026611	ENSMPUG00000024109.1	ENSMPUT00000026611.1
ENSMPUT00000024379	ENSMPUG00000029975.1	ENSMPUT00000024379.1
ENSMPUT00000025956	ENSMPUG00000026581.1	ENSMPUT00000025956.1
ENSMPUT00000028582	ENSMPUG00000026581.1	ENSMPUT00000028582.1
ENSMPUT00000031753	ENSMPUG00000026581.1	ENSMPUT00000031753.1
ENSMPUT00000032127	ENSMPUG00000025243.1	ENSMPUT00000032127.1
ENSMPUT00000032247	ENSMPUG00000024115.1	ENSMPUT00000032247.1
ENSMPUT00000031362	ENSMPUG00000031712.1	ENSMPUT00000031362.1
ENSMPUT00000028007	ENSMPUG00000028763.1	ENSMPUT00000028007.1
ENSMPUT00000029470	ENSMPUG00000023878.1	ENSMPUT00000029470.1
ENSMPUT00000028525	ENSMPUG00000027154.1	ENSMPUT00000028525.1
ENSMPUT00000027593	ENSMPUG00000027154.1	ENSMPUT00000027593.1
ENSMPUT00000031045	ENSMPUG00000026499.1	ENSMPUT00000031045.1
ENSMPUT00000029964	ENSMPUG00000031939.1	ENSMPUT00000029964.1
ENSMPUT00000028513	ENSMPUG00000024983.1	ENSMPUT00000028513.1
ENSMPUT00000026885	ENSMPUG00000028273.1	ENSMPUT00000026885.1
ENSMPUT00000031580	ENSMPUG00000031358.1	ENSMPUT00000031580.1
ENSMPUT00000025877	ENSMPUG00000031358.1	ENSMPUT00000025877.1
